"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","58298","Validate_Hana_T335_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_OrderDetails_ExportToExcel_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 19:38:53 IST 2025","passed","Wed Aug 06 19:39:51 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T335_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_OrderDetails_ExportToExcel_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T335_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_OrderDetails_ExportToExcel_FT","Validate_Hana_T335_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_OrderDetails_ExportToExcel_Functionality_Test"
"","201094","Validate_Hana_T310_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_Preferences_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 19:14:51 IST 2025","passed","Wed Aug 06 19:18:12 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T310_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_Preferences_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T310_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_Preferences_FT","Validate_Hana_T310_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_Preferences_Functionality_Test"
"","105338","Hana_T758_Add_Proposal_CreateProposalPage_Event_ExistingCustomer_AddNewProposal_NotesandInstruction_PossibilitiesofUpgrade_AddItem_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 03:12:36 IST 2025","passed","Thu Aug 07 03:14:21 IST 2025","com.hanapos.testcases.Proposal_TestCases.Event.Hana_T758_Add_Proposal_CreateProposalPage_Event_ExistingCustomer_AddNewProposal_NotesandInstruction_PossibilitiesofUpgrade_AddItem_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Proposal_TestCases.Event.Hana_T758_Add_Proposal_CreateProposalPage_Event_ExistingCustomer_AddNewProposal_NotesandInstruction_PossibilitiesofUpgrade_AddItem_Functionality_Test","Hana_T758_Add_Proposal_CreateProposalPage_Event_ExistingCustomer_AddNewProposal_NotesandInstruction_PossibilitiesofUpgrade_AddItem_Functionality_Test"
"","102758","Validate_Hana_T09_WalkinsSetting_CashRegistery_Merchant_Copy_with_Merchant_Copy_Notes_FT","Hana POS - Regression Functional Test Suite","Wed Aug 06 23:08:36 IST 2025","passed","Wed Aug 06 23:10:19 IST 2025","com.hanapos.testcases.CashandCarry_Testcases.Hana_T09_WalkinsSetting_CashRegistery_Merchant_Copy_with_Merchant_Copy_Notes_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.CashandCarry_Testcases.Hana_T09_WalkinsSetting_CashRegistery_Merchant_Copy_with_Merchant_Copy_Notes_FT","Validate_Hana_T09_WalkinsSetting_CashRegistery_Merchant_Copy_with_Merchant_Copy_Notes_FT"
"","56564","Validate_Hana_T299_Delivery_CustomerSection_PhoneNumberField_Lookup_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 19:09:59 IST 2025","passed","Wed Aug 06 19:10:55 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T299_Delivery_CustomerSection_PhoneNumberField_Lookup_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T299_Delivery_CustomerSection_PhoneNumberField_Lookup_FT","Validate_Hana_T299_Delivery_CustomerSection_PhoneNumberField_Lookup_Functionality_Test"
"","339970","Validate_Hana_T1434_Order_Page_All_Orders_Verify_the_Status_is_change_to_Dispatch_when_order_is_dispatch_from_Advance_Dispatch_Functionality","Hana POS - Regression Functional Test Suite","Thu Aug 07 03:51:30 IST 2025","passed","Thu Aug 07 03:57:10 IST 2025","com.hanapos.testcases.All_Orders_Page_Testcases.Hana_T1434_Order_Page_All_Orders_Verify_the_Status_is_change_to_Dispatch_when_order_is_dispatch_from_Advance_Dispatch_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.All_Orders_Page_Testcases.Hana_T1434_Order_Page_All_Orders_Verify_the_Status_is_change_to_Dispatch_when_order_is_dispatch_from_Advance_Dispatch_Functionality","Validate_Hana_T1434_Order_Page_All_Orders_Verify_the_Status_is_change_to_Dispatch_when_order_is_dispatch_from_Advance_Dispatch_Functionality"
"","216452","Validate_Hana_T400_ProductSection_TaxExempt_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 20:10:20 IST 2025","passed","Wed Aug 06 20:13:56 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T400_ProductSection_TaxExempt_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T400_ProductSection_TaxExempt_Functionality","Validate_Hana_T400_ProductSection_TaxExempt_Functionality_Test"
"","325193","Validate_Hana_T830_Advance_Dispatch_All_Shops_Enabled_Functionality","Hana POS - Regression Functional Test Suite","Thu Aug 07 04:32:16 IST 2025","passed","Thu Aug 07 04:37:42 IST 2025","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T830_Advance_Dispatch_All_shops_Enable_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T830_Advance_Dispatch_All_shops_Enable_Functionality","Validate_Hana_T830_Advance_Dispatch_All_Shops_Enabled_Functionality"
"","106983","Validate_Hana_T1509_AllOrdersView_Walkin_Sale_View_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 00:18:23 IST 2025","passed","Thu Aug 07 00:20:10 IST 2025","com.hanapos.testcases.All_Orders_Page_Testcases.Hana_T1509_AllOrdersView_Walkin_Sale_View_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.All_Orders_Page_Testcases.Hana_T1509_AllOrdersView_Walkin_Sale_View_Functionality_Test","Validate_Hana_T1509_AllOrdersView_Walkin_Sale_View_Functionality_Test"
"","564274","Validate_Hana_T578_CustomerSection_TextMeUpdatesAndPromotion_UnChecked_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 22:03:13 IST 2025","passed","Wed Aug 06 22:12:38 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T578_CustomerSection_TextMeUpdatesAndPromotion_UnChecked_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T578_CustomerSection_TextMeUpdatesAndPromotion_UnChecked_FT","Validate_Hana_T578_CustomerSection_TextMeUpdatesAndPromotion_UnChecked_Functionality_Test"
"","123255","Hana_T789_Add_Proposal_CreateProposalPage_Wedding_NewCustomer_AddNewProposal_NotesandInstruction_PossibilitiesofUpgrade_EditItem_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 03:02:55 IST 2025","passed","Thu Aug 07 03:04:58 IST 2025","com.hanapos.testcases.Proposal_TestCases.Wedding.Hana_T789_Add_Proposal_CreateProposalPage_Wedding_NewCustomer_AddNewProposal_NotesandInstruction_PossibilitiesofUpgrade_EditItem_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Proposal_TestCases.Wedding.Hana_T789_Add_Proposal_CreateProposalPage_Wedding_NewCustomer_AddNewProposal_NotesandInstruction_PossibilitiesofUpgrade_EditItem_Functionality_Test","Hana_T789_Add_Proposal_CreateProposalPage_Wedding_NewCustomer_AddNewProposal_NotesandInstruction_PossibilitiesofUpgrade_EditItem_Functionality_Test"
"","174430","Validate_Hana_T650_WireOut_Payment_Section_Anyone_Payment_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 22:44:50 IST 2025","passed","Wed Aug 06 22:47:45 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T650_WireOut_Payment_Section_Anyone_Payment_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T650_WireOut_Payment_Section_Anyone_Payment_Functionality","Validate_Hana_T650_WireOut_Payment_Section_Anyone_Payment_Functionality_Test"
"","115754","Validate_Hana_T61_Payments_GiftCard_Payment_Section_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 03:49:28 IST 2025","passed","Thu Aug 07 03:51:23 IST 2025","com.hanapos.testcases.CashandCarry_Testcases.Hana_T61_Payments_GiftCard_Payment_Section_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.CashandCarry_Testcases.Hana_T61_Payments_GiftCard_Payment_Section_FT","Validate_Hana_T61_Payments_GiftCard_Payment_Section_Test"
"","244974","Validate_Hana_T560_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_Pagination_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 21:50:33 IST 2025","passed","Wed Aug 06 21:54:38 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T560_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_Pagination_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T560_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_Pagination_FT","Validate_Hana_T560_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_Pagination_Functionality_Test"
"","258147","Validate_Hana_T1044_Orders_AllOrdersPage_ActionMenu_CancelOrder_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 23:36:54 IST 2025","passed","Wed Aug 06 23:41:12 IST 2025","com.hanapos.testcases.All_Orders_Page_Testcases.Hana_T1044_Orders_AllOrdersPage_ActionMenu_CancelOrder_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.All_Orders_Page_Testcases.Hana_T1044_Orders_AllOrdersPage_ActionMenu_CancelOrder_Functionality","Validate_Hana_T1044_Orders_AllOrdersPage_ActionMenu_CancelOrder_Functionality_Test"
"","156555","Validate_Hana_T696_WireOut_Payment_Section_CreditCard_SwipeCard_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 23:04:31 IST 2025","passed","Wed Aug 06 23:07:07 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T696_WireOut_Payment_Section_CreditCard_SwipeCard_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T696_WireOut_Payment_Section_CreditCard_SwipeCard_Functionality","Validate_Hana_T696_WireOut_Payment_Section_CreditCard_SwipeCard_Functionality_Test"
"","199557","Validate_Hana_T186_OrderEntryPage_Pickup_ProductSection_TaxExempt_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 18:26:31 IST 2025","passed","Wed Aug 06 18:29:50 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T186_OrderEntryPage_Pickup_ProductSection_TaxExempt_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T186_OrderEntryPage_Pickup_ProductSection_TaxExempt_Functionality","Validate_Hana_T186_OrderEntryPage_Pickup_ProductSection_TaxExempt_Functionality_Test"
"","349397","Validate_Hana_T1016_Advance_Dispatch_Trip_Section_Optimize_Configuration_Unit_Miles_Off_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 02:29:13 IST 2025","passed","Thu Aug 07 02:35:03 IST 2025","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T1016_Advance_Dispatch_Trip_Section_Optimize_Configuration_Unit_Miles_Off_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T1016_Advance_Dispatch_Trip_Section_Optimize_Configuration_Unit_Miles_Off_Functionality_Test","Validate_Hana_T1016_Advance_Dispatch_Trip_Section_Optimize_Configuration_Unit_Miles_Off_Functionality_Test"
"","138821","Pre_requisite_Hana_T830_Sisterchicks_Shop_Order","Hana POS - Regression Functional Test Suite","Thu Aug 07 04:29:51 IST 2025","passed","Thu Aug 07 04:32:09 IST 2025","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T830_Advance_Dispatch_All_shops_Enable_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T830_Advance_Dispatch_All_shops_Enable_Functionality","Pre_requisite_Hana_T830_Sisterchicks_Shop_Order"
"Hana_T15 :- Edit the Added Product functionality in Cash and Carry","132561","Validate_Hana_T15_Edit_Product_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 23:11:43 IST 2025","passed","Wed Aug 06 23:13:56 IST 2025","com.hanapos.testcases.CashandCarry_Testcases.Hana_T15_Edit_Product_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.CashandCarry_Testcases.Hana_T15_Edit_Product_FT","Validate_Hana_T15_Edit_Product_Test"
"","125984","Add_New_GiftCard","Hana POS - Regression Functional Test Suite","Thu Aug 07 03:47:16 IST 2025","passed","Thu Aug 07 03:49:22 IST 2025","com.hanapos.testcases.CashandCarry_Testcases.Hana_T61_Payments_GiftCard_Payment_Section_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.CashandCarry_Testcases.Hana_T61_Payments_GiftCard_Payment_Section_FT","Add_New_GiftCard"
"","257698","Validate_Hana_T1465_OrderPage_AllOrdersView_Non_Deliveries_View_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 23:58:40 IST 2025","failed","Thu Aug 07 00:02:58 IST 2025","com.hanapos.testcases.All_Orders_Page_Testcases.Hana_T1465_OrderPage_AllOrdersView_Non_Deliveries_View_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.All_Orders_Page_Testcases.Hana_T1465_OrderPage_AllOrdersView_Non_Deliveries_View_Functionality_Test","Validate_Hana_T1465_OrderPage_AllOrdersView_Non_Deliveries_View_Functionality_Test"
"","341857","Validate_Hana_T1013_Advance_Dispatch_Trip_Section_Optimize_Configuration_Avoid_Highways_Off_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 02:23:26 IST 2025","passed","Thu Aug 07 02:29:07 IST 2025","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T1013_Advance_Dispatch_Trip_Section_Optimize_Configuration_Avoid_Highways_Off_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T1013_Advance_Dispatch_Trip_Section_Optimize_Configuration_Avoid_Highways_Off_Functionality_Test","Validate_Hana_T1013_Advance_Dispatch_Trip_Section_Optimize_Configuration_Avoid_Highways_Off_Functionality_Test"
"","159050","Validate_Hana_T483_OrderDetails_Section_Priority_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 21:01:35 IST 2025","passed","Wed Aug 06 21:04:14 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireIn_Type.Hana_T483_OrderDetails_Section_Priority_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireIn_Type.Hana_T483_OrderDetails_Section_Priority_Functionality","Validate_Hana_T483_OrderDetails_Section_Priority_Functionality_Test"
"","113324","Validate_Hana_T28_GiftCard_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 23:14:08 IST 2025","passed","Wed Aug 06 23:16:02 IST 2025","com.hanapos.testcases.CashandCarry_Testcases.Hana_T28_Gift_Card_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.CashandCarry_Testcases.Hana_T28_Gift_Card_FT","Validate_Hana_T28_GiftCard_Functionality_Test"
"","98002","Validate_Hana_T587_RecipientSection_AddressLookup_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 22:11:44 IST 2025","passed","Wed Aug 06 22:13:22 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T587_RecipientSection_AddressLookup_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T587_RecipientSection_AddressLookup_FT","Validate_Hana_T587_RecipientSection_AddressLookup_Functionality_Test"
"","311538","Validate_Hana_T764_Quick_Dispatch_Trip_Section_Manual_Print_Print_Functionality","Hana POS - Regression Functional Test Suite","Thu Aug 07 04:05:18 IST 2025","passed","Thu Aug 07 04:10:29 IST 2025","com.hanapos.testcases.Quick_Dispatch_Testcases.Hana_T764_Quick_Dispatch_Trip_Section_Manual_Print_Print_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Quick_Dispatch_Testcases.Hana_T764_Quick_Dispatch_Trip_Section_Manual_Print_Print_Functionality","Validate_Hana_T764_Quick_Dispatch_Trip_Section_Manual_Print_Print_Functionality"
"","115426","Validate_Hana_T164_OrderEntry_Pickup_OrderDetailsSection_PrintTicket_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 18:20:07 IST 2025","passed","Wed Aug 06 18:22:02 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T164_OrderEntry_Pickup_OrderDetailsSection_PrintTicket_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T164_OrderEntry_Pickup_OrderDetailsSection_PrintTicket_FT","Validate_Hana_T164_OrderEntry_Pickup_OrderDetailsSection_PrintTicket_Functionality_Test"
"","102205","Validate_Hana_T51_Payments_Cash_Payment_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 23:21:35 IST 2025","passed","Wed Aug 06 23:23:17 IST 2025","com.hanapos.testcases.CashandCarry_Testcases.Hana_T51_Payments_Cash_Payment_Section_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.CashandCarry_Testcases.Hana_T51_Payments_Cash_Payment_Section_FT","Validate_Hana_T51_Payments_Cash_Payment_Test"
"","226609","Validate_Hana_T900_Advance_Dispatch_VerifyAddress_With_Invalid_Address_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 01:34:10 IST 2025","failed","Thu Aug 07 01:37:57 IST 2025","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T900_Advance_Dispatch_VerifyAddress_With_Invalid_Address_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T900_Advance_Dispatch_VerifyAddress_With_Invalid_Address_Functionality_Test","Validate_Hana_T900_Advance_Dispatch_VerifyAddress_With_Invalid_Address_Functionality_Test"
"","67039","Validate_Hana_T526_CustomerSection_LastNameFieldLookup_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 21:25:30 IST 2025","passed","Wed Aug 06 21:26:37 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T526_CustomerSection_LastNameFieldLookup_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T526_CustomerSection_LastNameFieldLookup_Functionality","Validate_Hana_T526_CustomerSection_LastNameFieldLookup_Functionality_Test"
